11B1706: Montalegre;479;95;x x;125;x x;221;4;- -;34;
11B1709: Ribeira de Pena;293;68;x x;114;x x;90;4;- -;17;
11B1712: Valpaços;745;193;x x;287;x x;237;4;- -;24;
11B1713: Vila Pouca de Aguiar;477;119;x x;246;x x;93;? ?;- -;? ?;
11C: Tâmega e Sousa;12069;3271;x x;6079;x x;1638;188;- -;893;
11C1301: Amarante;1635;495;x x;816;x x;198;24;- -;102;
11C1302: Baião;587;183;x x;231;x x;119;6;- -;48;
11C0106: Castelo de Paiva;503;133;x x;166;x x;145;21;- -;38;
11C0305: Celorico de Basto;437;72;x x;187;x x;126;5;- -;47;
11C1804: Cinfães;510;172;x x;229;x x;67;4;- -;38;
11C1303: Felgueiras;2063;483;x x;1177;x x;200;32;- -;171;
11C1305: Lousada;1274;320;x x;738;x x;114;11;- -;91;
11C1307: Marco de Canaveses;1370;379;x x;710;x x;175;20;- -;86;
11C1309: Paços de Ferreira;1633;418;x x;752;x x;263;33;- -;167;
11C1311: Penafiel;1773;493;x x;976;x x;186;29;- -;89;
11C1813: Resende;284;123;x x;97;x x;45;3;- -;16;
11D: Douro;5726;1833;x x;2434;x x;1097;95;- -;267;
11D1701: Alijó;444;145;x x;165;x x;105;16;- -;13;
11D1801: Armamar;60;14;x x;21;x x;19;? ?;- -;? ?;
11D0403: Carrazeda de Ansiães;298;71;x x;122;x x;76;6;- -;23;
11D0404: Freixo de Espada à Cinta;155;40;x x;63;x x;48;? ?;- -;? ?;
11D1805: Lamego;622;173;x x;345;x x;66;10;- -;28;
11D1704: Mesão Frio;223;90;x x;79;x x;44;3;- -;7;
11D1807: Moimenta da Beira;240;70;x x;108;x x;46;4;- -;12;
11D1707: Murça;200;63;x x;72;x x;60;? ?;- -;? ?;
11D1812: Penedono;82;22;x x;31;x x;24;? ?;- -;? ?;
11D1708: Peso da Régua;658;238;x x;338;x x;50;13;- -;19;
11D1710: Sabrosa;133;51;x x;46;x x;30;? ?;- -;? ?;
11D1711: Santa Marta de Penaguião;122;63;x x;42;x x;11;3;- -;3;
11D1815: São João da Pesqueira;124;47;x x;52;x x;15;- -;- -;10;
11D1818: Sernancelhe;105;44;x x;38;x x;18;? ?;- -;? ?;
11D1819: Tabuaço;90;43;x x;31;x x;11;- -;- -;5;
11D1820: Tarouca;168;53;x x;69;x x;32;4;- -;10;
11D0409: Torre de Moncorvo;427;118;x x;139;x x;150;4;- -;16;
11D0914: Vila Nova de Foz Côa;168;53;x x;66;x x;36;5;- -;8;
11D1714: Vila Real;1407;435;x x;607;x x;256;13;- -;96;
11E: Terras de Trás-os-Montes;4101;1198;x x;1888;x x;717;47;- -;251;
11E0401: Alfândega da Fé;239;60;x x;108;x x;62;? ?;- -;? ?;
11E0402: Bragança;1293;354;x x;646;x x;223;16;- -;54;
11E0405: Macedo de Cavaleiros;519;150;x x;258;x x;55;9;- -;47;
11E0406: Miranda do Douro;284;97;x x;103;x x;64;8;- -;12;
11E0407: Mirandela;825;282;x x;353;x x;121;4;- -;65;
11E0408: Mogadouro;236;58;x x;116;x x;46;3;- -;13;
11E0410: Vila Flor;240;57;x x;111;x x;37;? ?;- -;? ?;
11E0411: Vimioso;196;61;x x;86;x x;43;? ?;- -;? ?;
11E0412: Vinhais;269;79;x x;107;x x;66;3;- -;14;
16: Centro;75958;17648;24;42948;x x;8910;1064;- -;5387;
16B: Oeste;13557;2617;x x;8431;x x;1259;131;- -;1119;
16B1001: Alcobaça;2081;436;x x;1145;x x;319;28;- -;153;
16B1101: Alenquer;1490;271;x x;857;x x;127;12;- -;223;
16B1102: Arruda dos Vinhos;364;78;x x;207;x x;35;6;- -;38;
16B1005: Bombarral;569;91;x x;312;x x;75;18;- -;73;
16B1104: Cadaval;503;126;x x;301;x x;34;4;- -;38;
16B1006: Caldas da Rainha;2289;364;x x;1609;x x;182;15;- -;119;
16B1108: Lourinhã;858;182;x x;568;x x;60;4;- -;44;
16B1011: Nazaré;678;156;x x;361;x x;85;13;- -;63;
16B1012: Óbidos;503;54;x x;367;x x;55;3;- -;24;
16B1014: Peniche;1172;216;x x;824;x x;59;8;- -;65;
16B1112: Sobral de Monte Agraço;439;73;x x;220;x x;42;4;- -;100;
16B1113: Torres Vedras;2611;570;x x;1660;x x;186;16;- -;179;
16D: Região de Aveiro;13928;3187;x x;7603;x x;1783;326;- -;1029;
16D0101: Águeda;1535;365;x x;813;x x;242;21;- -;94;
16D0102: Albergaria-a-Velha;859;202;x x;533;x x;75;9;- -;40;
16D0103: Anadia;886;241;x x;397;x x;165;19;- -;64;
16D0105: Aveiro;3466;715;x x;1986;x x;363;107;- -;295;
16D0108: Estarreja;1086;272;x x;524;x x;135;33;- -;122;
16D0110: Ílhavo;1576;278;x x;874;x x;241;56;- -;127;
16D0112: Murtosa;434;140;x x;214;x x;48;8;- -;24;
16D0114: Oliveira do Bairro;895;148;x x;488;x x;160;22;- -;77;
16D0115: Ovar;2057;576;x x;1182;x x;162;29;- -;108;
16D0117: Sever do Vouga;372;77;x x;150;x x;98;15;- -;32;
16D0118: Vagos;762;173;x x;442;x x;94;7;- -;46;
16E: Região de Coimbra;15330;3688;x x;9077;x x;1558;170;- -;836;
16E0601: Arganil;279;89;x x;144;x x;31;? ?;- -;? ?;
16E0602: Cantanhede;1354;324;x x;797;x x;150;12;- -;71;
16E0603: Coimbra;5473;1282;x x;3526;x x;345;48;- -;271;
16E0604: Condeixa-a-Nova;455;125;x x;265;x x;40;6;- -;19;
16E0605: Figueira da Foz;2540;569;x x;1664;x x;162;20;- -;125;
16E0606: Góis;166;33;x x;65;x x;47;6;- -;15;
16E0607: Lousã;696;217;x x;351;x x;62;8;- -;58;
16E0111: Mealhada;635;134;x x;298;x x;135;20;- -;48;
16E0608: Mira;437;70;x x;269;x x;60;12;- -;26;
16E0609: Miranda do Corvo;265;83;x x;132;x x;43;? ?;- -;? ?;
16E0610: Montemor-o-Velho;865;186;x x;483;x x;109;8;- -;79;
16E1808: Mortágua;204;39;x x;93;x x;55;3;- -;14;
16E0611: Oliveira do Hospital;449;144;x x;232;x x;54;3;- -;16;
16E0612: Pampilhosa da Serra;95;20;x x;61;x x;11;- -;- -;3;
16E0613: Penacova;347;81;x x;163;x x;86;3;- -;14;
16E0614: Penela;195;40;x x;115;x x;27;? ?;- -;? ?;
16E0615: Soure;343;91;x x;187;x x;43;3;- -;19;
16E0616: Tábua;359;110;x x;165;x x;59;5;- -;20;
16E0617: Vila Nova de Poiares;173;51;x x;67;x x;39;6;- -;10;
16F: Região de Leiria;9986;2054;x x;5680;x x;1173;155;- -;924;
16F1002: Alvaiázere;236;50;x x;128;x x;34;3;- -;21;
16F1003: Ansião;274;59;x x;141;x x;59;? ?;- -;? ?;
16F1004: Batalha;623;127;x x;364;x x;66;5;- -;61;
16F1007: Castanheira de Pêra;101;32;x x;45;x x;20;? ?;- -;? ?;
16F1008: Figueiró dos Vinhos;199;37;x x;78;x x;61;4;- -;19;
16F1009: Leiria;4327;834;x x;2621;x x;381;72;- -;419;
16F1010: Marinha Grande;1673;377;x x;926;x x;160;27;- -;183;
16F1013: Pedrógão Grande;172;30;x x;52;x x;69;4;- -;17;
16F1015: Pombal;1575;318;x x;920;x x;215;23;- -;99;
16F1016: Porto de Mós;806;190;x x;405;x x;108;14;- -;89;
16G: Viseu Dão Lafões;7240;1885;x x;4127;x x;782;90;- -;356;
16G0901: Aguiar da Beira;127;16;x x;73;x x;22;6;- -;10;
16G1802: Carregal do Sal;307;60;x x;181;x x;33;11;- -;22;
16G1803: Castro Daire;209;38;x x;104;x x;45;? ?;- -;? ?;
16G1806: Mangualde;484;124;x x;290;x x;45;6;- -;19;
16G1809: Nelas;392;71;x x;272;x x;20;? ?;- -;? ?;
16G1810: Oliveira de Frades;191;40;x x;104;x x;38;? ?;- -;? ?;
16G1811: Penalva do Castelo;141;41;x x;72;x x;20;? ?;- -;? ?;
16G1814: Santa Comba Dão;311;78;x x;192;x x;21;? ?;- -;? ?;
16G1816: São Pedro do Sul;359;84;x x;198;x x;45;6;- -;26;
16G1817: Sátão;278;68;x x;128;x x;42;13;- -;27;
16G1821: Tondela;725;192;x x;386;x x;101;8;- -;38;
16G1822: Vila Nova de Paiva;190;38;x x;67;x x;69;8;- -;8;
16G1823: Viseu;3233;961;x x;1883;x x;251;25;- -;113;
16G1824: Vouzela;293;74;x x;177;x x;30;- -;- -;12;
16H: Beira Baixa;2662;715;x x;1325;x x;444;24;- -;154;
16H0502: Castelo Branco;1640;461;x x;853;x x;217;12;- -;97;
16H0505: Idanha-a-Nova;402;96;x x;214;x x;71;? ?;- -;? ?;
16H0506: Oleiros;112;38;x x;46;x x;23;? ?;- -;? ?;
16H0507: Penamacor;227;40;x x;81;x x;76;7;- -;23;
16H0508: Proença-a-Nova;138;44;x x;72;x x;15;- -;- -;7;
16H0511: Vila Velha de Ródão;143;36;x x;59;x x;42;? ?;- -;? ?;
16I: Médio Tejo;7097;1726;x x;3995;x x;784;64;- -;528;
16I1401: Abrantes;1038;287;x x;595;x x;78;4;- -;74;
16I1402: Alcanena;381;72;x x;249;x x;? ?;? ?;- -;34;
16I1408: Constância;157;26;x x;94;x x;? ?;? ?;- -;26;
16I1410: Entroncamento;536;168;x x;320;x x;28;? ?;- -;? ?;
16I1411: Ferreira do Zêzere;303;64;x x;168;x x;27;3;- -;41;
16I1413: Mação;174;35;x x;112;x x;13;? ?;- -;? ?;
16I1421: Ourém;1524;337;x x;776;x x;260;19;- -;132;
16I1417: Sardoal;75;16;x x;49;x x;7;? ?;- -;? ?;
16I0509: Sertã;319;100;x x;136;x x;70;3;- -;10;
16I1418: Tomar;1263;306;x x;739;x x;106;10;- -;102;
16I1419: Torres Novas;1073;250;x x;625;x x;122;14;- -;62;
16I0510: Vila de Rei;107;31;x x;56;x x;16;? ?;- -;? ?;
16I1420: Vila Nova da Barquinha;147;34;x x;76;x x;22;4;- -;11;
16J: Beiras e Serra da Estrela;6158;1776;x x;2710;x x;1127;104;- -;441;
16J0902: Almeida;223;68;x x;95;x x;39;7;- -;14;
16J0501: Belmonte;298;100;x x;113;x x;65;6;- -;14;
16J0903: Celorico da Beira;245;58;x x;139;x x;29;4;- -;15;
16J0503: Covilhã;1257;424;x x;554;x x;215;11;- -;53;
16J0904: Figueira de Castelo Rodrigo;213;73;x x;79;x x;37;5;- -;19;
16J0905: Fornos de Algodres;148;42;x x;73;x x;27;? ?;- -;? ?;
16J0504: Fundão;754;171;x x;330;x x;194;12;- -;47;
16J0906: Gouveia;324;72;x x;123;x x;86;3;- -;40;
16J0907: Guarda;1121;264;x x;543;x x;159;13;- -;142;
16J0908: Manteigas;59;26;x x;26;x x;4;? ?;- -;? ?;
16J0909: Mêda;125;33;x x;44;x x;34;? ?;- -;? ?;
16J0910: Pinhel;238;41;x x;82;x x;85;5;- -;25;
16J0911: Sabugal;191;68;x x;77;x x;25;6;- -;15;
16J0912: Seia;696;254;x x;305;x x;92;20;- -;25;
16J0913: Trancoso;266;82;x x;127;x x;36;5;- -;16;
17: Área Metropolitana de Lisboa;132177;24299;43;81836;x x;11128;2124;- -;12787;
170: Área Metropolitana de Lisboa;132177;24299;43;81836;x x;11128;2124;- -;12787;
1701502: Alcochete;706;192;x x;398;x x;51;8;- -;57;
1701503: Almada;7231;1428;x x;4643;x x;454;105;- -;601;
1701115: Amadora;8080;1536;x x;4832;x x;646;181;- -;885;
1701504: Barreiro;3312;814;x x;1956;x x;172;32;- -;338;
1701105: Cascais;8733;1827;x x;5673;x x;578;80;- -;575;
1701106: Lisboa;42501;5817;x x;27340;x x;3988;601;- -;4753;
1701107: Loures;8374;1922;x x;4431;x x;850;211;- -;959;
1701109: Mafra;2839;464;x x;1509;x x;393;80;- -;393;
1701506: Moita;2617;565;x x;1769;x x;145;17;- -;121;
1701507: Montijo;2023;507;x x;1142;x x;95;32;- -;247;
1701116: Odivelas;4400;903;x x;2692;x x;350;88;- -;367;
1701110: Oeiras;5698;1278;x x;3243;x x;573;105;- -;499;
1701508: Palmela;3302;492;x x;2379;x x;222;38;- -;171;
1701510: Seixal;6070;1281;x x;3810;x x;515;89;- -;375;
1701511: Sesimbra;2370;464;x x;1559;x x;205;24;- -;118;
1701512: Setúbal;6031;1106;x x;3855;x x;454;82;- -;534;
1701111: Sintra;13949;2635;x x;8434;x x;1131;294;- -;1455;
1701114: Vila Franca de Xira;3941;1068;x x;2171;x x;306;57;- -;339;
18: Alentejo;24408;6033;7;13379;x x;2555;423;- -;2018;
181: Alentejo Litoral;3064;652;x x;1842;x x;292;52;- -;226;
1811501: Alcácer do Sal;345;98;x x;191;x x;29;9;- -;18;
1811505: Grândola;572;102;x x;384;x x;36;9;- -;41;
1810211: Odemira;821;175;x x;460;x x;111;15;- -;60;
1811509: Santiago do Cacém;724;157;x x;419;x x;70;14;- -;64;
1811513: Sines;602;120;x x;388;x x;46;5;- -;43;
184: Baixo Alentejo;3245;907;x x;1596;x x;394;66;- -;282;
1840201: Aljustrel;217;49;x x;93;x x;44;4;- -;27;
1840202: Almodôvar;143;32;x x;64;x x;21;3;- -;23;
1840203: Alvito;76;29;x x;35;x x;6;- -;- -;6;
1840204: Barrancos;23;12;x x;3;x x;4;? ?;- -;? ?;
1840205: Beja;1000;320;x x;486;x x;81;13;- -;100;
1840206: Castro Verde;132;43;x x;57;x x;20;3;- -;9;
1840207: Cuba;134;34;x x;78;x x;8;5;- -;9;
1840208: Ferreira do Alentejo;283;59;x x;165;x x;33;8;- -;18;
1840209: Mértola;159;43;x x;76;x x;25;7;- -;8;
1840210: Moura;323;113;x x;150;x x;32;8;- -;20;
1840212: Ourique;174;15;x x;86;x x;43;4;- -;26;
1840213: Serpa;331;96;x x;178;x x;35;6;- -;16;
1840214: Vidigueira;250;62;x x;125;x x;42;? ?;- -;? ?;
185: Lezíria do Tejo;10193;2163;x x;6074;x x;942;129;- -;885;
1851403: Almeirim;947;213;x x;566;x x;68;9;- -;91;
1851404: Alpiarça;320;59;x x;205;x x;20;? ?;- -;? ?;
1851103: Azambuja;834;189;x x;515;x x;33;9;- -;88;
1851405: Benavente;1384;335;x x;810;x x;118;15;- -;106;
1851406: Cartaxo;933;220;x x;499;x x;138;? ?;- -;? ?;
1851407: Chamusca;432;89;x x;222;x x;70;? ?;- -;? ?;
1851409: Coruche;835;189;x x;413;x x;131;27;- -;75;
1851412: Golegã;230;39;x x;152;x x;13;- -;- -;26;
1851414: Rio Maior;941;167;x x;602;x x;89;16;- -;67;
1851415: Salvaterra de Magos;821;166;x x;473;x x;75;14;- -;93;
1851416: Santarém;2516;497;x x;1617;x x;187;22;- -;193;
186: Alto Alentejo;3399;934;x x;1599;x x;471;77;- -;318;
1861201: Alter do Chão;96;40;x x;41;x x;8;4;- -;3;
1861202: Arronches;34;13;x x;13;x x;? ?;? ?;- -;4;
1861203: Avis;128;42;x x;62;x x;17;? ?;- -;? ?;
1861204: Campo Maior;252;73;x x;96;x x;58;8;- -;17;
1861205: Castelo de Vide;46;17;x x;20;x x;5;? ?;- -;? ?;
1861206: Crato;111;36;x x;48;x x;19;? ?;- -;? ?;
1861207: Elvas;995;263;x x;447;x x;97;20;- -;168;
1861208: Fronteira;43;8;x x;29;x x;? ?;- -;- -;? ?;
1861209: Gavião;141;19;x x;83;x x;28;4;- -;7;
1861210: Marvão;51;19;x x;23;x x;? ?;- -;- -;? ?;
1861211: Monforte;66;15;x x;45;x x;3;? ?;- -;? ?;
1861212: Nisa;144;29;x x;87;x x;19;? ?;- -;? ?;
1861213: Ponte de Sor;595;152;x x;264;x x;115;19;- -;45;
1861214: Portalegre;638;187;x x;311;x x;81;12;- -;47;
1861215: Sousel;59;21;x x;30;x x;? ?;? ?;- -;? ?;
187: Alentejo Central;4507;1377;x x;2268;x x;456;99;- -;307;
1870701: Alandroal;99;39;x x;35;x x;16;? ?;- -;? ?;
1870702: Arraiolos;148;48;x x;67;x x;18;? ?;- -;? ?;
1870703: Borba;111;43;x x;57;x x;? ?;? ?;- -;- -;
1870704: Estremoz;351;101;x x;204;x x;21;5;- -;20;
1870705: Évora;1889;619;x x;1027;x x;129;31;- -;83;
1870706: Montemor-o-Novo;493;93;x x;273;x x;60;24;- -;43;
1870707: Mora;160;51;x x;79;x x;13;- -;- -;17;
1870708: Mourão;57;19;x x;29;x x;? ?;3;- -;? ?;
1870709: Portel;83;18;x x;44;x x;12;? ?;- -;? ?;
1870710: Redondo;189;67;x x;58;x x;32;9;- -;23;
1870711: Reguengos de Monsaraz;215;66;x x;100;x x;29;? ?;- -;? ?;
1870712: Vendas Novas;460;129;x x;183;x x;75;18;- -;55;
1870713: Viana do Alentejo;145;60;x x;52;x x;21;? ?;- -;? ?;
1870714: Vila Viçosa;107;24;x x;60;x x;16;? ?;- -;? ?;
15: Algarve;25846;4660;7;16809;x x;2403;416;- -;1558;
150: Algarve;25846;4660;7;16809;x x;2403;416;- -;1558;
1500801: Albufeira;4231;530;x x;3067;x x;351;73;- -;210;
1500802: Alcoutim;47;12;x x;22;x x;6;? ?;- -;? ?;
1500803: Aljezur;338;37;x x;194;x x;72;13;- -;22;
1500804: Castro Marim;358;69;x x;249;x x;18;5;- -;17;
1500805: Faro;3479;688;x x;2092;x x;365;63;- -;271;
1500806: Lagoa;1454;211;x x;1068;x x;102;17;- -;56;
1500807: Lagos;1733;377;x x;1148;x x;125;17;- -;66;
1500808: Loulé;4168;663;x x;2855;x x;388;41;- -;221;
1500809: Monchique;178;23;x x;117;x x;26;5;- -;7;
1500810: Olhão;1840;477;x x;1006;x x;180;33;- -;144;
1500811: Portimão;2992;674;x x;1792;x x;268;43;- -;215;
1500812: São Brás de Alportel;343;71;x x;215;x x;33;9;- -;15;
1500813: Silves;2124;309;x x;1372;x x;252;47;- -;144;
1500814: Tavira;1262;230;x x;783;x x;140;34;- -;75;
1500815: Vila do Bispo;345;33;x x;282;x x;14;? ?;- -;? ?;
1500816: Vila Real de Santo António;954;256;x x;547;x x;63;13;- -;75;
2: Região Autónoma dos Açores;10333;3772;x x;4595;x x;841;208;- -;917;
20: Região Autónoma dos Açores;10333;3772;x x;4595;x x;841;208;- -;917;
200: Região Autónoma dos Açores;10333;3772;x x;4595;x x;841;208;- -;917;
2004301: Angra do Heroísmo;1361;428;x x;652;x x;141;21;- -;119;
2004501: Calheta;106;45;x x;33;x x;15;? ?;- -;? ?;
2004901: Corvo;9;5;x x;4;x x;- -;- -;- -;- -;
2004701: Horta;478;147;x x;182;x x;60;20;- -;69;
2004201: Lagoa;673;256;x x;287;x x;57;19;- -;54;
2004801: Lajes das Flores;38;10;x x;12;x x;7;? ?;- -;? ?;
2004601: Lajes do Pico;85;41;x x;34;x x;6;? ?;- -;? ?;
2004602: Madalena;198;78;x x;66;x x;16;8;- -;30;
2004202: Nordeste;133;51;x x;53;x x;18;5;- -;6;
2004203: Ponta Delgada;3523;1197;x x;1639;x x;266;74;- -;347;
2004204: Povoação;191;75;x x;81;x x;22;- -;- -;13;
2004205: Ribeira Grande;1629;634;x x;825;x x;68;14;- -;88;
2004401: Santa Cruz da Graciosa;139;56;x x;50;x x;18;? ?;- -;? ?;
2004802: Santa Cruz das Flores;102;49;x x;22;x x;12;4;- -;15;
2004603: São Roque do Pico;96;37;x x;39;x x;10;3;- -;7;
2004502: Velas;140;48;x x;62;x x;23;? ?;- -;? ?;
2004302: Vila da Praia da Vitória;744;305;x x;298;x x;66;16;- -;59;
2004101: Vila do Porto;177;89;x x;68;x x;12;? ?;- -;? ?;
2004206: Vila Franca do Campo;465;220;x x;186;x x;22;4;- -;33;
3: Região Autónoma da Madeira;7515;2599;x x;3156;x x;1195;115;- -;450;
30: Região Autónoma da Madeira;7515;2599;x x;3156;x x;1195;115;- -;450;
300: Região Autónoma da Madeira;7515;2599;x x;3156;x x;1195;115;- -;450;
3003101: Calheta;197;85;x x;49;x x;53;3;- -;7;
3003102: Câmara de Lobos;936;320;x x;363;x x;174;26;- -;53;
3003103: Funchal;3493;1110;x x;1654;x x;523;50;- -;156;
3003104: Machico;780;344;x x;272;x x;117;10;- -;37;
3003105: Ponta do Sol;157;64;x x;54;x x;29;? ?;- -;? ?;
3003106: Porto Moniz;73;32;x x;23;x x;14;? ?;- -;? ?;
3003201: Porto Santo;131;55;x x;53;x x;16;? ?;- -;? ?;
3003107: Ribeira Brava;472;193;x x;161;x x;94;9;- -;15;
3003108: Santa Cruz;833;290;x x;410;x x;99;8;- -;26;
3003109: Santana;160;52;x x;60;x x;40;? ?;- -;? ?;
3003110: São Vicente;147;49;x x;55;x x;35;? ?;- -;? ?;

Crimes registados (N.º) pelas autoridades policiais por Localização geográfica (NUTS - 2013) e Categoria de crime -  Anual - Direcção-Geral da Política de Justiça

Nota(s):
(1) A partir de 1 de janeiro de 2015 entrou em vigor uma nova versão das NUTS (NUTS 2013). Ao nível da NUTS II ocorreu apenas uma alteração de designação em "Lisboa" que passou a ser designada por "Área Metropolitana de Lisboa".

(2) Os valores de 2018 são provisórios. Os totais contemplam os dados da Polícia Judiciária (PJ), da Polícia de Segurança Pública (PSP), da Guarda Nacional Republicana (GNR), da Autoridade Tributária e Aduaneira (AT), da Polícia Municipal (PM), da Polícia Marítima (PM), da Polícia Judiciária Militar (PJM), do Serviço de Estrangeiros e Fronteiras (SEF), da Autoridade de Segurança Alimentar e Económica (ASAE) e incluem crimes de localização desconhecida ou não classificável, registados por entidades que operam a nível nacional - Polícia Judiciária (PJ), Autoridade de Segurança Alimentar e Económica (ASAE), Serviço de Estrangeiros e Fronteiras (SEF), Autoridade Tributária e Aduaneira (AT), Direções Distritais de Finanças (DDF), Direção de Serviços Antifraude (DSAF), Polícia de Segurança Pública (PSP), Direção Nacional da Polícia de Segurança Pública (PSP), Unidade Especial de Polícia, Guarda Nacional Republicana (GNR), Comandos Territoriais, Unidade Nacional de Trânsito, Unidade de Segurança e Honras de Estado, Unidade de Intervenção, Unidade de Controlo Costeiro e Unidade de Ação Fiscal da Guarda Nacional Republicana (GNR).

(3) Os dados estatísticos de 2017 sobre crimes registados pela área tributária da Autoridade Tributária e Aduaneira foram coligidos com base num novo webservice que veio substituir os anteriores formulários de recolha. A informação relativa a crimes contra animais de companhia resulta da entrada em vigor da Lei nº 69/2014 de 29 de agosto. A partir do ano de 2013 a leitura dos dados deverá ter em consideração a Lei nº 56/2012, de 8 de novembro, reorganização administrativa de Lisboa, que reconfigura o mapa de freguesias do concelho de Lisboa, a Lei nº 61/2012, de 5 de dezembro, fixação dos limites territoriais dos municípios de Faro e de Loulé, que alterou os limites das freguesias de Montenegro, São Pedro e Santa Bárbara de Nexe, no município de Faro e da freguesia de Almancil, no município de Loulé e a Lei nº 11-A/2013, de 28 de janeiro, reorganização administrativa do território das freguesias, que criou, com efeitos a partir de 30 de setembro de 2013, a União das Freguesias de Faro por agregação das freguesias 
de Montenegro, São Pedro e Sé, que alterou os limites territoriais dos municípios de Lisboa e de Loures, com a criação da freguesia do Parque das Nações no município de Lisboa e que alterou os municípios de Santarém e da Golegã com a passagem da freguesia de Pombalinho de Santarém para a Golegã.



Última atualização destes dados: 27 de março de 2019


Metainformação associada ao quadro

Crimes registados (N.º) pelas autoridades policiais
Designação;Crimes registados (N.º) pelas autoridades policiais por Localização geográfica (NUTS - 2013) e Categoria de crime -  Anual
Periodicidade;Anual
Fonte;Direcção-Geral da Política de Justiça
Primeiro período disponível;2011
Último período disponível;2018
Dimensões
     Dimensão 1;Período de referência dos dados
